84,23,11,19,16,18,11,13,12,10,6,9,7,7,7,16,7,12,11,5,7,4,3,4,4
23,49,5,9,8,12,9,10,8,5,3,7,5,6,6,3,7,5,4,3,2,6,3,2,2
11,5,32,8,7,3,4,4,1,6,12,0,0,0,1,2,0,1,1,1,4,1,3,0,0
19,9,8,39,6,6,5,4,8,8,4,4,8,7,5,5,6,8,2,3,2,3,3,2,2
16,8,7,6,28,6,7,6,3,6,4,3,2,4,3,2,2,3,3,4,2,4,2,2,1
18,12,3,6,6,30,6,4,7,7,3,5,2,2,4,3,5,3,3,2,3,2,3,2,0
11,9,4,5,7,6,31,4,7,2,2,4,4,3,5,0,5,3,0,1,3,3,5,0,3
13,10,4,4,6,4,4,25,4,3,4,2,1,5,8,2,4,3,3,1,3,4,3,2,0
12,8,1,8,3,7,7,4,23,6,1,6,6,3,3,3,7,2,0,2,6,2,3,1,3
10,5,6,8,6,7,2,3,6,23,4,4,2,3,3,2,4,2,1,0,1,1,1,0,0
6,3,12,4,4,3,2,4,1,4,18,1,0,1,2,2,0,2,0,0,2,2,2,0,0
9,7,0,4,3,5,4,2,6,4,1,18,2,2,1,1,5,0,1,3,2,0,1,1,1
7,5,0,8,2,2,4,1,6,2,0,2,19,0,1,1,1,1,0,0,1,0,0,0,1
7,6,0,7,4,2,3,5,3,3,1,2,0,16,2,2,4,3,0,0,2,3,2,1,0
7,6,1,5,3,4,5,8,3,3,2,1,1,2,16,1,3,4,4,0,0,2,3,1,2
16,3,2,5,2,3,0,2,3,2,2,1,1,2,1,17,2,7,4,1,0,2,1,1,0
7,7,0,6,2,5,5,4,7,4,0,5,1,4,3,2,14,2,0,2,3,1,2,1,2
12,5,1,8,3,3,3,3,2,2,2,0,1,3,4,7,2,16,3,2,0,2,2,0,1
11,4,1,2,3,3,0,3,0,1,0,1,0,0,4,4,0,3,14,0,0,0,1,2,0
5,3,1,3,4,2,1,1,2,0,0,3,0,0,0,1,2,2,0,9,2,0,0,1,1
7,2,4,2,2,3,3,3,6,1,2,2,1,2,0,0,3,0,0,2,13,0,1,1,2
4,6,1,3,4,2,3,4,2,1,2,0,0,3,2,2,1,2,0,0,0,10,0,1,0
3,3,3,3,2,3,5,3,3,1,2,1,0,2,3,1,2,2,1,0,1,0,11,0,2
4,2,0,2,2,2,0,2,1,0,0,1,0,1,1,1,1,0,2,1,1,1,0,7,0
4,2,0,2,1,0,3,0,3,0,0,1,1,0,2,0,2,1,0,1,2,0,2,0,7
