39,7,13,38,4,3,3,1,4,3,0,0,9,2,3,0,7,1,8,2,12,3,2,0,6
28,4,9,33,4,4,1,2,6,3,0,1,10,2,3,0,9,1,4,3,9,6,1,2,5
17,2,1,20,1,2,1,0,3,8,2,0,7,3,2,0,7,0,2,0,2,2,1,1,3
4,6,8,2,6,3,3,2,4,4,0,1,1,0,3,1,1,1,2,3,0,3,2,1,0
6,2,2,12,1,1,0,0,1,2,1,0,3,2,1,0,3,1,0,0,1,1,0,0,2
16,4,4,12,1,1,2,0,7,4,3,1,5,0,1,0,4,2,0,0,2,2,1,2,5
4,1,2,9,1,0,0,0,1,1,0,0,2,0,0,0,6,2,0,0,4,2,0,0,1
8,0,1,15,4,1,1,1,1,1,0,1,2,0,1,0,7,2,0,1,7,1,0,0,1
5,2,4,10,3,3,2,0,1,2,0,0,4,1,1,0,3,1,1,0,1,2,0,0,2
3,0,2,7,0,1,0,0,1,0,0,0,3,1,1,0,2,1,1,0,2,1,0,0,0
6,0,1,8,1,2,3,0,2,0,0,3,1,0,2,0,0,0,3,1,0,0,0,2,2
8,1,2,12,1,0,1,0,3,2,0,1,7,3,3,0,2,1,2,0,1,1,0,0,2
12,0,0,10,0,1,0,0,2,2,0,1,7,3,2,0,2,1,0,0,1,3,0,0,3
11,1,1,10,0,1,1,0,1,2,1,0,3,2,1,0,3,0,2,0,0,1,0,0,3
7,0,0,10,1,0,1,0,0,2,0,0,1,1,1,0,1,0,0,1,3,2,1,0,1
10,1,0,12,0,1,1,0,0,4,0,0,8,2,2,0,4,1,1,0,1,2,0,0,2
6,3,3,5,1,0,2,0,1,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,3
5,2,1,5,2,0,0,0,3,2,0,0,4,1,1,0,2,2,1,0,1,2,1,0,2
2,0,2,3,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0
4,1,1,10,1,0,0,0,0,2,0,0,3,0,1,0,5,0,2,0,1,2,0,0,1
1,1,1,5,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0
4,2,1,6,0,0,0,0,1,2,0,1,6,1,0,0,1,0,1,0,1,1,0,0,0
5,1,0,6,1,0,1,0,0,4,0,0,5,0,0,0,3,0,2,0,1,2,0,0,1
0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4,0,1,3,0,0,1,1,0,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,1
